X	Y	Z	INT_TOP
-20.8275	6.03851	7.97342	2.22168
-20.8275	6.04849	7.97347	2.44141
-20.8275	6.05849	7.97324	1.70898
-20.8274	6.06849	7.97293	1.80664
-20.8274	6.07849	7.97175	1.9043
-20.8274	6.08851	7.97105	1.31836
-20.8275	6.09854	7.97178	0.952148
-20.8275	6.10856	7.97436	0.195313
-20.8275	6.11861	7.98411	0.585938
-20.8275	6.12864	7.97488	0.195313
-20.8275	6.13866	7.9654	0.244141
-20.8275	6.14869	7.96542	0.463867
-20.8275	6.15871	7.96715	0.170898
-20.8275	6.16871	7.97833	0.585938
-20.8275	6.17871	7.97304	0.708008
-20.8275	6.18871	7.97102	1.41602
-20.8275	6.19869	7.97095	1.70898
-20.8274	6.20869	7.97095	1.9043
-20.8274	6.21869	7.97135	2.12402
-20.8274	6.22869	7.97079	2.09961
-20.8274	6.23866	7.97083	1.83105
-20.8275	6.24864	7.97076	1.85547
-20.8275	6.25861	7.97037	1.75781
-20.8274	6.26856	7.97037	1.19629
-20.8274	6.27851	7.97024	1.31836
-20.8275	6.28849	7.97102	1.00098
-20.8275	6.29846	7.97335	0.463867
-20.8275	6.30844	7.97176	0.195313
-20.8275	6.31841	7.95876	0.878906
-20.8275	6.32836	7.95857	1.07422
-20.8275	6.33834	7.95857	0.170898
-20.8275	6.34831	8.23824	0
-20.8276	6.35829	7.97605	0.610352
-20.8276	6.36829	7.97782	0.634766
-20.8277	6.37831	7.97651	0.292969
-20.8277	6.38836	7.97652	0.12207
-20.8278	6.39839	7.96958	0.585938
-20.8279	6.40844	7.97027	1.00098
-20.8279	6.41849	7.96942	0.805664
-20.8279	6.42851	7.96861	1.44043
-20.8279	6.43854	7.96888	2.14844
-20.828	6.44854	7.96871	2.58789
-20.828	6.45854	7.96884	2.39258
-20.828	6.46854	7.96857	2.56348
-20.828	6.47856	7.96838	3.32031
-20.828	6.48859	7.96802	2.56348
-20.828	6.49856	7.96735	2.53906
-20.828	6.50854	7.96808	3.54004
-20.828	6.51851	7.96791	4.49219
-20.828	6.52849	7.96763	3.22266
-20.8279	6.53849	7.96695	2.53906
-20.8279	6.54846	7.96725	2.51465
-20.8278	6.55846	7.96763	3.4668
-20.8278	6.56849	7.96717	2.44141
-20.8277	6.57851	7.9676	1.66016
-20.8277	6.58856	7.96743	3.02734
-20.8276	6.59859	7.96637	3.14941
-20.8276	6.60861	7.96658	3.54004
-20.8275	6.61864	7.9665	3.78418
-20.8275	6.62864	7.96652	4.1748
-20.8275	6.63864	7.96599	2.46582
-20.8275	6.64864	7.96622	3.05176
-20.8275	6.65866	7.96589	3.68652
-20.8275	6.66871	7.96565	3.4668
-20.8275	6.67876	7.96529	3.54004
-20.8275	6.68881	7.96495	3.36914
-20.8275	6.69884	7.96418	2.80762
-20.8275	6.70881	7.96412	2.92969
-20.8275	6.71879	7.96386	3.05176
-20.8275	6.72876	7.96379	3.73535
-20.8275	6.73874	7.96348	2.14844
-20.8275	6.74871	7.96368	2.56348
-20.8275	6.75869	7.9638	2.02637
-20.8275	6.76869	7.96413	3.05176
-20.8274	6.77866	7.96421	3.32031
-20.8274	6.78864	7.96411	4.05273
-20.8274	6.79864	7.96395	3.32031
-20.8274	6.80861	7.96384	2.73438
-20.8274	6.81856	7.96374	3.19824
-20.8274	6.82851	7.9635	4.41895
-20.8274	6.83846	7.96337	3.41797
-20.8274	6.84841	7.96346	3.6377
-20.8274	6.85841	7.96342	4.22363
-20.8275	6.86841	7.96306	3.10059
-20.8275	6.87839	7.96313	3.71094
-20.8275	6.88839	7.96274	3.22266
-20.8275	6.89841	7.96254	3.10059
-20.8276	6.90846	7.96201	2.9541
-20.8276	6.91849	7.96194	3.39355
-20.8276	6.92849	7.96181	2.90527
-20.8277	6.93851	7.96192	2.0752
-20.8277	6.94856	7.96263	2.56348
-20.8277	6.95859	7.96202	2.14844
-20.8277	6.96861	7.96133	2.90527
-20.8277	6.97861	7.9612	2.22168
-20.8277	6.98859	7.96155	2.90527
-20.8277	6.99859	7.96127	2.83203
-20.8278	7.00859	7.96116	4.07715
-20.8277	7.01856	7.96117	3.49121
-20.8277	7.02854	7.96089	3.32031
-20.8277	7.03854	7.96045	3.32031
-20.8277	7.04854	7.9602	2.53906
-20.8277	7.05856	7.96034	2.75879
-20.8277	7.06861	7.95974	2.6123
-20.8276	7.07864	7.95869	2.88086
-20.8276	7.08864	7.95965	2.17285
-20.8276	7.09864	7.96022	3.90625
-20.8276	7.10864	7.96011	2.80762
-20.8276	7.11861	7.96027	2.70996
-20.8276	7.12859	7.96043	3.10059
-20.8276	7.13856	7.95997	3.90625
-20.8276	7.14854	7.96023	4.10156
-20.8275	7.15854	7.95992	3.4668
-20.8275	7.16856	7.95981	3.36914
-20.8275	7.17861	7.95949	2.29492
-20.8276	7.18866	7.95944	3.19824
-20.8276	7.19869	7.95943	2.53906
-20.8276	7.20874	7.95904	3.05176
-20.8276	7.21879	7.95878	3.61328
-20.8276	7.22879	7.9587	2.00195
-20.8275	7.23879	7.95885	1.92871
-20.8276	7.24881	7.95807	2.56348
-20.8276	7.25884	7.95808	3.125
-20.8276	7.26886	7.95791	2.75879
-20.8276	7.27886	7.95862	2.85645
-20.8276	7.28884	7.95841	3.00293
-20.8276	7.29881	7.95798	2.34375
-20.8276	7.30879	7.95737	3.80859
-20.8276	7.31876	7.9569	3.44238
-20.8275	7.32874	7.95667	3.14941
-20.8275	7.33874	7.9569	3.54004
-20.8275	7.34871	7.95702	3.41797
-20.8275	7.35869	7.95709	4.37012
-20.8275	7.36869	7.95708	3.44238
-20.8275	7.37866	7.95673	2.97852
-20.8275	7.38864	7.95642	2.90527
-20.8275	7.39861	7.95622	3.07617
-20.8275	7.40859	7.95631	3.125
-20.8275	7.41859	7.9561	3.34473
-20.8275	7.42859	7.95666	4.02832
-20.7769	-0.561862	8.0535	3.00293
-20.7769	-0.551862	8.05326	2.80762
-20.777	-0.541889	8.05311	1.75781
-20.777	-0.531965	8.05374	3.49121
-20.7769	-0.521986	8.05359	3.58887
-20.7769	-0.511989	8.05253	2.70996
-20.777	-0.502012	8.05217	2.34375
-20.777	-0.491986	8.05166	3.14941
-20.7769	-0.481936	8.05202	1.2207
-20.7769	-0.471886	8.05272	2.46582
-20.7768	-0.461862	8.05328	2.6123
-20.7768	-0.451889	8.0527	2.46582
-20.7767	-0.441886	8.05289	3.44238
-20.7767	-0.431862	8.05331	3.14941
-20.7767	-0.421836	8.05285	2.85645
-20.7766	-0.411812	8.05222	2.70996
-20.7766	-0.401786	8.05266	2.85645
-20.7766	-0.391762	8.05239	3.10059
-20.7766	-0.381736	8.05164	3.00293
-20.7766	-0.371686	8.05213	2.58789
-20.7766	-0.36161	8.05194	3.22266
-20.7766	-0.351536	8.05095	3.2959
-20.7767	-0.341486	8.04991	3.58887
-20.7767	-0.331436	8.05006	1.53809
-20.7767	-0.321412	8.0503	1.95313
-20.7767	-0.311439	8.05115	3.49121
-20.7767	-0.301462	8.05063	3.68652
-20.7767	-0.291489	8.05089	4.1748
-20.7767	-0.281512	8.05089	3.85742
-20.7767	-0.271486	8.05006	4.27246
-20.7767	-0.261462	8.04975	3.49121
-20.7766	-0.251489	8.05007	1.9043
-20.7766	-0.241512	8.05054	2.41699
-20.7766	-0.231539	8.05001	2.31934
-20.7766	-0.221589	8.04947	2.17285
-20.7765	-0.211665	8.0496	1.48926
-20.7765	-0.201739	8.05016	3.10059
-20.7765	-0.191841	8.04848	2.66113
-20.7765	-0.181939	8.04866	1.66016
-20.7765	-0.172015	8.04937	2.02637
-20.7765	-0.162062	8.04952	1.70898
-20.7766	-0.152062	8.04985	3.90625
-20.7766	-0.142062	8.04987	4.10156
-20.7767	-0.132036	8.04862	2.53906
-20.7767	-0.122012	8.04884	3.49121
-20.7767	-0.111986	8.0486	3.32031
-20.7768	-0.101936	8.04883	3.83301
-20.7768	-0.0918863	8.04815	2.90527
-20.7768	-0.0818363	8.04815	1.68457
-20.7769	-0.0718124	8.04765	2.70996
-20.7769	-0.0618124	8.04797	2.66113
-20.7769	-0.0517863	8.04779	3.19824
-20.7769	-0.0417363	8.048	4.12598
-20.7769	-0.0317386	8.0474	2.85645
-20.7769	-0.0217624	8.04533	2.29492
-20.7769	-0.0117886	8.0472	2.39258
-20.7769	-0.00183863	8.04706	2.9541
-20.7769	0.00811137	8.04681	2.68555
-20.7769	0.0180614	8.04705	2.41699
-20.7769	0.0280114	8.04705	2.85645
-20.7769	0.0379876	8.04692	2.80762
-20.7769	0.0480137	8.04678	3.14941
-20.7768	0.0580637	8.04704	1.97754
-20.7768	0.0681137	8.04684	2.49023
-20.7768	0.0781637	8.04568	2.36816
-20.7767	0.0881876	8.04552	1.87988
-20.7767	0.0981876	8.04421	3.44238
-20.7767	0.108214	8.04443	3.66211
-20.7767	0.118264	8.04483	2.58789
-20.7767	0.128314	8.04493	2.66113
-20.7767	0.138338	8.04504	3.17383
-20.7767	0.148364	8.04536	3.93066
-20.7767	0.15844	8.04529	2.63672
-20.7767	0.16854	8.04407	2.90527
-20.7767	0.17864	8.04492	2.97852
-20.7768	0.188714	8.04373	2.46582
-20.7768	0.198738	8.0442	2.44141
-20.7768	0.208738	8.04411	2.19727
-20.7768	0.218711	8.04424	2.31934
-20.7768	0.228661	8.04384	2.17285
-20.7768	0.238585	8.044	3.4668
-20.7768	0.248459	8.04345	2.9541
-20.7768	0.258309	8.04239	2.58789
-20.7768	0.268159	8.04192	2.68555
-20.7768	0.278061	8.04047	2.22168
-20.7768	0.288038	8.04258	2.68555
-20.7768	0.298038	8.04321	3.78418
-20.7768	0.30809	8.04311	2.68555
-20.7768	0.318164	8.04227	1.95313
-20.7767	0.328214	8.04253	2.58789
-20.7767	0.338264	8.04259	3.05176
-20.7767	0.348314	8.04286	2.58789
-20.7767	0.358338	8.0423	2.49023
-20.7767	0.368338	8.04297	3.58887
-20.7767	0.378338	8.04274	3.17383
-20.7766	0.388311	8.04215	2.24609
-20.7766	0.398314	8.04245	1.83105
-20.7766	0.408364	8.04207	3.125
-20.7766	0.41844	8.04157	3.125
-20.7766	0.428566	8.04151	2.02637
-20.7765	0.43869	8.04159	3.05176
-20.7765	0.44879	8.04075	2.24609
-20.7765	0.458864	8.03976	2.05078
-20.7765	0.46894	8.04078	2.66113
-20.7765	0.47904	8.04101	1.78223
-20.7765	0.489114	8.04129	2.70996
-20.7765	0.499138	8.04102	2.09961
-20.7765	0.509138	8.04113	2.80762
-20.7765	0.519085	8.04069	3.02734
-20.7765	0.528985	8.04097	2.66113
-20.7764	0.538807	8.04049	2.97852
-20.7764	0.548583	8.03999	1.9043
-20.7765	0.558383	8.03898	2.12402
-20.7765	0.568157	8.03936	1.51367
-20.7765	0.577933	8.04032	1.83105
-20.7765	0.587759	8.04038	1.83105
-20.7765	0.597635	8.04018	2.75879
-20.7765	0.607614	8.03897	1.29395
-20.7766	0.617638	8.03923	2.19727
-20.7766	0.627664	8.03882	2.05078
-20.7766	0.637714	8.03904	2.19727
-20.7766	0.64779	8.03923	2.63672
-20.7767	0.657864	8.03932	1.83105
-20.7767	0.66794	8.03905	2.70996
-20.7767	0.678014	8.03902	2.12402
-20.7767	0.688064	8.03844	2.58789
-20.7768	0.698088	8.03841	2.51465
-20.7768	0.70814	8.03796	2.75879
-20.7768	0.718214	8.03812	2.56348
-20.7768	0.728264	8.03816	2.17285
-20.7769	0.738314	8.0376	2.09961
-20.7769	0.748364	8.03737	2.19727
-20.777	0.758361	8.03737	2.56348
-20.7771	0.768338	8.03602	3.125
-20.7771	0.778338	8.03609	3.05176
-20.7771	0.788311	8.03709	2.53906
-20.7771	0.798288	8.03728	2.90527
-20.7771	0.808261	8.03733	2.80762
-20.7771	0.818238	8.03736	3.32031
-20.7771	0.828238	8.03712	2.53906
-20.7771	0.838238	8.03566	2.70996
-20.7771	0.848264	8.03613	2.70996
-20.777	0.858314	8.03647	2.97852
-20.7769	0.868338	8.0364	3.39355
-20.7769	0.878338	8.03397	3.125
-20.7769	0.888338	8.03427	2.49023
-20.7769	0.898338	8.03534	2.05078
-20.7769	0.908364	8.03413	2.92969
-20.7769	0.918388	8.03546	1.51367
-20.7769	0.928388	8.03652	1.87988
-20.7769	0.938388	8.03519	2.31934
-20.7769	0.948388	8.03552	2.85645
-20.7769	0.958414	8.03576	2.58789
-20.7769	0.968411	8.0355	3.00293
-20.7769	0.978414	8.03612	4.78516
-20.7769	0.988411	8.03483	1.85547
-20.7769	0.998414	8.0341	1.29395
-20.7769	1.00839	8.03474	2.17285
-20.7769	1.01836	8.03478	2.09961
-20.7769	1.02836	8.03551	3.14941
-20.7769	1.03836	8.03529	3.39355
-20.7769	1.04839	8.03511	3.17383
-20.7769	1.05839	8.03437	2.14844
-20.7768	1.06841	8.03415	2.46582
-20.7768	1.07844	8.03385	2.14844
-20.7768	1.08841	8.03403	2.53906
-20.7768	1.09839	8.03384	1.66016
-20.7767	1.10836	8.03323	2.0752
-20.7767	1.11836	8.03345	3.51563
-20.7767	1.12839	8.03353	3.54004
-20.7766	1.13841	8.03389	3.27148
-20.7766	1.14844	8.03318	2.97852
-20.7766	1.15841	8.03292	4.24805
-20.7766	1.16839	8.03333	1.41602
-20.7766	1.17836	8.03141	2.9541
-20.7766	1.18831	8.03289	1.61133
-20.7766	1.19826	8.03336	3.24707
-20.7767	1.20824	8.03346	4.10156
-20.7767	1.21821	8.03291	3.93066
-20.7767	1.22821	8.03197	1.53809
-20.7767	1.23821	8.03053	2.29492
-20.7768	1.24819	8.03219	3.24707
-20.7768	1.25821	8.0313	2.46582
-20.7768	1.26824	8.03179	3.19824
-20.7768	1.27829	8.03208	2.88086
-20.7769	1.28831	8.03184	1.7334
-20.7769	1.29834	8.03199	2.05078
-20.7769	1.30839	8.03153	2.24609
-20.7769	1.31841	8.03087	2.00195
-20.7768	1.32846	8.03158	2.97852
-20.7768	1.33851	8.03158	2.58789
-20.7768	1.34851	8.03135	3.14941
-20.7768	1.35849	8.03107	3.17383
-20.7768	1.36849	8.0301	2.56348
-20.7768	1.37846	8.03001	3.39355
-20.7768	1.38839	8.02941	2.41699
-20.7768	1.39831	8.02949	1.80664
-20.7768	1.40826	8.02953	2.34375
-20.7768	1.41821	8.02919	1.87988
-20.7768	1.42819	8.0291	2.53906
-20.7768	1.43819	8.0293	2.49023
-20.7768	1.44819	8.02908	3.00293
-20.7768	1.45821	8.02927	2.73438
-20.7768	1.46826	8.02973	2.34375
-20.7767	1.47829	8.0295	2.29492
-20.7767	1.48829	8.02991	3.05176
-20.7767	1.49826	8.02985	2.85645
-20.7767	1.50819	8.02918	2.49023
-20.7767	1.51811	8.02974	3.54004
-20.7767	1.52806	8.02939	3.71094
-20.7768	1.53804	8.02934	4.5166
-20.7767	1.54801	8.02935	4.58984
-20.7767	1.55799	8.02914	4.49219
-20.7767	1.56799	8.0292	4.12598
-20.7767	1.57801	8.02888	4.88281
-20.7767	1.58804	8.02813	2.36816
-20.7767	1.59812	8.02815	3.36914
-20.7767	1.60821	8.02845	4.02832
-20.7767	1.61826	8.02793	4.66309
-20.7766	1.62831	8.02786	2.70996
-20.7766	1.63839	8.02734	2.24609
-20.7766	1.64841	8.02751	2.34375
-20.7766	1.65841	8.02767	2.44141
-20.7766	1.66844	8.02769	2.63672
-20.7766	1.67849	8.02735	2.9541
-20.7766	1.68854	8.02735	2.68555
-20.7766	1.69854	8.02729	2.88086
-20.7766	1.70854	8.02686	3.17383
-20.7767	1.71851	8.02696	2.7832
-20.7767	1.72849	8.02497	3.51563
-20.7767	1.73851	8.0254	3.75977
-20.7767	1.74854	8.02605	3.19824
-20.7767	1.75854	8.02571	2.75879
-20.7767	1.76854	8.02576	3.05176
-20.7768	1.77859	8.02573	3.2959
-20.7768	1.78864	8.02582	3.2959
-20.7768	1.79864	8.02533	3.125
-20.7768	1.80861	8.02516	3.36914
-20.7768	1.81856	8.02511	2.7832
-20.7768	1.82851	8.02524	3.02734
-20.7769	1.83846	8.02488	2.88086
-20.7768	1.84836	8.02403	2.09961
-20.7768	1.85824	8.02456	2.7832
-20.7768	1.86816	8.02458	2.97852
-20.7768	1.87814	8.02496	2.31934
-20.7768	1.88809	8.02503	3.56445
-20.7768	1.89806	8.02458	3.34473
-20.7768	1.90809	8.02417	3.58887
-20.7768	1.91814	8.02378	3.05176
-20.7768	1.92819	8.02367	2.6123
-20.7768	1.93819	8.02338	2.31934
-20.7768	1.94819	8.0241	3.02734
-20.7768	1.95824	8.02402	3.56445
-20.7768	1.96831	8.02317	2.39258
-20.7767	1.97836	8.02304	3.125
-20.7767	1.98844	8.02371	3.83301
-20.7767	1.99849	8.02265	3.14941
-20.7766	2.00854	8.02317	2.70996
-20.7766	2.01861	8.02315	3.34473
-20.7765	2.02864	8.02305	3.27148
-20.7765	2.03861	8.02263	2.6123
-20.7765	2.04859	8.0223	2.90527
-20.7764	2.05854	8.02183	2.92969
-20.7764	2.06849	8.02155	2.27051
-20.7764	2.07851	8.02186	3.22266
-20.7764	2.08854	8.02198	2.29492
-20.7764	2.09854	8.02127	2.29492
-20.7765	2.10856	8.02124	1.61133
-20.7765	2.11856	8.02147	3.39355
-20.7765	2.12851	8.02172	2.83203
-20.7765	2.13846	8.02157	2.9541
-20.7766	2.14841	8.0206	2.29492
-20.7766	2.15834	8.02056	3.6377
-20.7767	2.16826	8.01994	2.83203
-20.7767	2.17824	8.01999	2.0752
-20.7767	2.18826	8.02035	2.41699
-20.7767	2.19831	8.02028	2.83203
-20.7767	2.20839	8.02013	3.00293
-20.7767	2.21844	8.02039	2.39258
-20.7767	2.22844	8.01986	2.49023
-20.7767	2.23844	8.02011	2.39258
-20.7767	2.24844	8.01901	1.87988
-20.7767	2.25844	8.01948	3.73535
-20.7767	2.26844	8.01928	2.46582
-20.7767	2.27846	8.01903	2.39258
-20.7767	2.28849	8.0187	3.125
-20.7767	2.29851	8.01845	2.90527
-20.7767	2.30851	8.01874	3.61328
-20.7767	2.31851	8.01787	2.90527
-20.7767	2.32849	8.01819	2.92969
-20.7768	2.33841	8.01784	2.80762
-20.7768	2.34836	8.01774	2.44141
-20.7768	2.35831	8.01795	3.58887
-20.7769	2.36831	8.01783	3.36914
-20.7769	2.37831	8.01779	2.34375
-20.777	2.38829	8.01778	2.75879
-20.777	2.39826	8.01795	3.05176
-20.7771	2.40824	8.01798	2.29492
-20.7771	2.41821	8.01786	2.41699
-20.7771	2.42821	8.01688	1.85547
-20.7772	2.43821	8.01698	2.53906
-20.7772	2.44821	8.01733	2.58789
-20.7771	2.45821	8.01732	3.19824
-20.7771	2.46816	8.0171	3.07617
-20.7771	2.47814	8.01693	2.85645
-20.777	2.48814	8.01794	0.830078
-20.777	2.49816	8.01858	1.61133
-20.7769	2.50824	8.01846	1.3916
-20.7769	2.51829	8.01626	1.63574
-20.7769	2.52834	8.01678	1.53809
-20.7769	2.53839	8.01772	1.3916
-20.7768	2.54844	8.01636	1.53809
-20.7768	2.55849	8.01571	2.36816
-20.7768	2.56849	8.01598	3.02734
-20.7768	2.57849	8.01599	1.70898
-20.7768	2.58849	8.01556	2.24609
-20.7769	2.59849	8.01521	2.85645
-20.7769	2.60851	8.01524	2.00195
-20.7769	2.61851	8.01519	2.88086
-20.7769	2.62851	8.01567	2.41699
-20.7769	2.63851	8.01504	2.53906
-20.7769	2.64851	8.01493	2.27051
-20.777	2.65851	8.01441	2.7832
-20.777	2.66851	8.01447	2.9541
-20.7769	2.67854	8.01459	2.85645
-20.7769	2.68856	8.01454	2.85645
-20.7769	2.69859	8.01469	2.88086
-20.7769	2.70859	8.01435	2.66113
-20.7768	2.71859	8.01387	2.46582
-20.7768	2.72859	8.01368	2.22168
-20.7768	2.73859	8.01364	2.6123
-20.7767	2.74861	8.01373	2.14844
-20.7767	2.75861	8.014	2.34375
-20.7766	2.76856	8.01406	3.44238
-20.7766	2.77854	8.01371	2.58789
-20.7765	2.78854	8.01357	2.53906
-20.7765	2.79854	8.01368	2.90527
-20.7765	2.80854	8.01293	2.90527
-20.7765	2.81854	8.01285	2.44141
-20.7765	2.82854	8.01305	2.7832
-20.7765	2.83854	8.01307	2.39258
-20.7765	2.84854	8.01269	2.63672
-20.7765	2.85851	8.01289	2.92969
-20.7765	2.86849	8.01319	2.58789
-20.7766	2.87849	8.01302	3.32031
-20.7766	2.88846	8.01263	3.02734
-20.7766	2.89844	8.01261	3.80859
-20.7767	2.90844	8.01259	4.88281
-20.7767	2.91841	8.01231	3.41797
-20.7767	2.92841	8.01207	3.56445
-20.7768	2.93844	8.01211	2.68555
-20.7768	2.94846	8.01199	2.46582
-20.7768	2.95849	8.01199	2.73438
-20.7768	2.96846	8.01176	2.41699
-20.7768	2.97839	8.01145	2.49023
-20.7768	2.98831	8.01105	3.10059
-20.7768	2.99829	8.01125	3.19824
-20.7768	3.00826	8.01138	3.10059
-20.7768	3.01826	8.01046	2.24609
-20.7768	3.02829	8.0103	2.02637
-20.7768	3.03829	8.01038	2.53906
-20.7768	3.04829	8.01032	2.24609
-20.7768	3.05829	8.01003	2.92969
-20.7768	3.06829	8.00973	1.87988
-20.7768	3.07826	8.00948	1.95313
-20.7768	3.08821	8.00961	1.78223
-20.7769	3.09821	8.01008	2.34375
-20.7769	3.10824	8.01018	2.73438
-20.7769	3.11829	8.00996	2.80762
-20.7769	3.12831	8.00969	3.10059
-20.7769	3.13829	8.00925	2.68555
-20.7769	3.14826	8.00922	2.51465
-20.777	3.15824	8.009	2.90527
-20.777	3.16821	8.00846	2.24609
-20.777	3.17821	8.00854	2.68555
-20.777	3.18824	8.00832	2.68555
-20.7771	3.19824	8.00796	2.34375
-20.7771	3.20824	8.00798	2.39258
-20.777	3.21826	8.00801	2.29492
-20.777	3.22831	8.00777	2.22168
-20.777	3.23834	8.00812	1.92871
-20.7769	3.24836	8.00813	3.00293
-20.7769	3.25839	8.00836	2.51465
-20.7769	3.26839	8.00775	1.87988
-20.7769	3.27839	8.00799	1.9043
-20.7768	3.28836	8.00749	1.63574
-20.7768	3.29836	8.00742	2.41699
-20.7768	3.30841	8.00649	2.44141
-20.7768	3.31846	8.00612	2.44141
-20.7767	3.32851	8.0057	2.49023
-20.7767	3.33856	8.00597	1.41602
-20.7767	3.34861	8.00686	1.78223
-20.7767	3.35864	8.00682	2.80762
-20.7767	3.36869	8.00663	2.73438
-20.7767	3.37871	8.0065	2.34375
-20.7767	3.38871	8.00662	3.27148
-20.7767	3.39874	8.0064	3.68652
-20.7767	3.40874	8.00608	2.17285
-20.7767	3.41876	8.00611	2.88086
-20.7767	3.42879	8.00608	2.7832
-20.7767	3.43879	8.00587	2.56348
-20.7767	3.44876	8.0055	2.51465
-20.7767	3.45871	8.00548	2.49023
-20.7767	3.46871	8.00564	2.36816
-20.7767	3.47871	8.0056	2.44141
-20.7767	3.48869	8.00561	3.34473
-20.7767	3.49866	8.00542	3.36914
-20.7767	3.50864	8.00541	2.6123
-20.7767	3.51861	8.00494	2.34375
-20.7767	3.52859	8.00506	3.17383
-20.7767	3.53859	8.00497	3.49121
-20.7767	3.54854	8.00478	3.22266
-20.7766	3.55849	8.00436	2.53906
-20.7766	3.56846	8.00416	3.14941
-20.7766	3.57839	8.00386	2.9541
-20.7766	3.58831	8.00381	2.92969
-20.7766	3.59829	8.00397	2.34375
-20.7766	3.60831	8.00384	2.46582
-20.7766	3.61836	8.00388	2.6123
-20.7766	3.62841	8.00378	2.6123
-20.7766	3.63849	8.0035	2.44141
-20.7766	3.64856	8.00369	2.39258
-20.7767	3.65859	8.00352	2.29492
-20.7767	3.66856	8.00382	2.02637
-20.7767	3.67854	8.00303	1.85547
-20.7767	3.68851	8.00339	2.17285
-20.7768	3.69849	8.00317	1.66016
-20.7768	3.70849	8.0036	1.02539
-20.7768	3.71849	8.00436	1.14746
-20.7768	3.72851	8.00478	0.952148
-20.7768	3.73854	8.00574	0.708008
-20.7768	3.74854	8.0071	0.585938
-20.7768	3.75851	8.00381	0.219727
-20.7769	3.76851	8.0038	0.488281
-20.7769	3.77851	8.00239	0.244141
-20.7768	3.78849	8.00147	0.317383
-20.7768	3.79846	8.00385	0.439453
-20.7768	3.80846	8.00319	0.366211
-20.7768	3.81846	8.00338	0.65918
-20.7768	3.82846	8.00243	0.366211
-20.7768	3.83849	8.00391	0.317383
-20.7768	3.84851	8.00576	0.415039
-20.7768	3.85851	8.00537	0.170898
-20.7768	3.86849	8.00587	0.244141
-20.7768	3.87846	8.00415	0.292969
-20.7768	3.88844	8.00557	0.341797
-20.7768	3.89844	8.00534	0.317383
-20.7768	3.90844	8.00517	0.415039
-20.7768	3.91844	8.00628	0.415039
-20.7768	3.92844	8.00733	0.390625
-20.7768	3.93846	8.00593	0.244141
-20.7768	3.94849	8.00517	0.268555
-20.7768	3.95851	8.01062	0.610352
-20.7768	3.96854	8.01021	0.610352
-20.7768	3.97854	8.00771	0.366211
-20.7768	3.98854	8.00941	0.90332
-20.7768	3.99854	8.00975	1.2207
-20.7768	4.00856	8.0073	0.415039
-20.7768	4.01859	8.00828	1.00098
-20.7768	4.02856	8.00886	0.366211
-20.7768	4.03851	8.00788	0.390625
-20.7768	4.04849	8.00854	0.268555
-20.7768	4.05846	8.00486	0.341797
-20.7768	4.06844	8.00501	0.463867
-20.7768	4.07844	8.00498	0.366211
-20.7768	4.08849	8.00503	0.341797
-20.7768	4.09854	8.0045	0.292969
-20.7767	4.10856	8.00205	0.390625
-20.7767	4.11861	8.00087	0.195313
-20.7767	4.12866	8.00317	0.219727
-20.7767	4.13874	8.0045	0.366211
-20.7767	4.14884	8.00083	0.219727
-20.7767	4.15889	7.99923	0.366211
-20.7767	4.16891	7.99981	0.219727
-20.7767	4.17891	8.23834	0
-20.7767	4.18889	8.00486	0.195313
-20.7767	4.19886	8.00213	0.170898
-20.7768	4.20884	8.00546	0.610352
-20.7768	4.21876	8.00588	1.61133
-20.7768	4.22866	8.00595	0.830078
-20.7768	4.23856	8.00066	0.488281
-20.7768	4.24846	7.99964	0.90332
-20.7768	4.25841	7.99891	0.878906
-20.7768	4.26839	7.99855	0.610352
-20.7768	4.27836	7.9992	0.78125
-20.7768	4.28831	7.99812	1.2207
-20.7768	4.29831	7.99648	0.65918
-20.7768	4.30839	7.99555	1.0498
-20.7768	4.31844	7.99539	2.12402
-20.7768	4.32846	7.99511	2.70996
-20.7768	4.33849	7.99507	3.00293
-20.7768	4.34851	7.99483	2.19727
-20.7768	4.35851	7.99441	2.49023
-20.7767	4.36851	7.99456	2.90527
-20.7767	4.37854	7.99459	2.22168
-20.7767	4.38854	7.99429	3.2959
-20.7767	4.39854	7.99416	2.46582
-20.7767	4.40854	7.99433	1.83105
-20.7767	4.41851	7.99499	1.34277
-20.7766	4.42849	7.99382	1.61133
-20.7766	4.43846	7.99382	1.80664
-20.7766	4.44844	7.99398	1.3916
-20.7767	4.45844	7.99304	1.12305
-20.7767	4.46844	7.99918	0.439453
-20.7767	4.47844	8.00117	0.292969
-20.7767	4.48841	8.00335	0.317383
-20.7767	4.49836	8.0024	0.317383
-20.7768	4.50831	8.00314	0.756836
-20.7768	4.51829	8.00386	0.805664
-20.7768	4.52834	8.00314	0.732422
-20.7769	4.53836	8.00168	0.268555
-20.7769	4.54839	8.00006	0.12207
-20.7769	4.55846	7.99537	0.170898
-20.7769	4.56849	7.99636	0.463867
-20.7769	4.57849	7.99631	0.415039
-20.7769	4.58851	7.99888	0.170898
-20.7769	4.59856	8.00071	0.390625
-20.7769	4.60861	7.99871	0.268555
-20.7769	4.61869	7.99704	0.390625
-20.7769	4.62874	7.9948	0.756836
-20.7768	4.63876	7.9935	1.19629
-20.7768	4.64879	7.99227	1.70898
-20.7768	4.65879	7.99236	1.66016
-20.7767	4.66881	7.99146	1.53809
